doy.july1st,hour,temp,RH,total.radiation.umol.m2.s,co2.ppm,wind.m.s,swp,year
18,12,11.97605623,0.75,1715.258257,400,2.111111111,-0.01,2015
18,13,12.59044383,0.663333333,1557.291933,400,2.111111111,-0.01,2015
18,14,12.8,0.576666667,1252.013156,400,2.111111111,-0.01,2015
18,15,12.59044383,0.49,820.0111277,400,2.111111111,-0.01,2015
18,16,11.97605623,0.546666667,290.4217648,400,2.111111111,-0.01,2015
18,17,10.9987067,0.603333333,0,400,2.111111111,-0.01,2015
18,18,9.725,0.66,0,400,2.111111111,-0.01,2015
18,19,8.241737127,0.753333333,0,400,1.740740741,-0.01,2015
18,20,6.65,0.846666667,0,400,1.37037037,-0.01,2015
18,21,5.058262873,0.97,0,400,1.5,-0.01,2015
18,22,3.575,0.97,0,400,1.5,-0.01,2015
18,23,2.301293296,0.97,0,400,1.5,-0.01,2015
19,0,0.911027254,0.94,0,400,1.5,-0.01,2015
19,1,0.231704381,0.94,0,400,1,-0.01,2015
19,2,0,0.94,0,400,0.5,-0.01,2015
19,3,0.231704381,0.94,0,400,0.1,-0.01,2015
19,4,0.911027254,0.916666667,0,400,0.703703704,-0.01,2015
19,5,1.991673888,0.893333333,0,400,1.407407407,-0.01,2015
19,6,3.4,0.87,0,400,2.111111111,-0.01,2015
19,7,5.040030493,0.846666667,308.9069047,400,1.407407407,-0.01,2015
19,8,6.8,0.823333333,872.423109,400,0.703703704,-0.01,2015
19,9,8.559969507,0.8,1332.28164,400,0.1,-0.01,2015
19,10,10.2,0.723333333,1657.331709,400,1.203703704,-0.01,2015
19,11,11.60832611,0.646666667,1825.554443,400,2.407407407,-0.01,2015
19,12,12.68897275,0.57,1825.554443,400,3.611111111,-0.01,2015
19,13,13.36829562,0.54,1657.331709,400,3.111111111,-0.01,2015
19,14,13.6,0.51,1332.28164,400,2.611111111,-0.01,2015
19,15,13.36829562,0.48,872.423109,400,2.111111111,-0.01,2015
19,16,12.68897275,0.56,308.9069047,400,1.407407407,-0.01,2015
19,17,11.60832611,0.64,0,400,0.703703704,-0.01,2015
19,18,10.2,0.72,0,400,0.1,-0.01,2015
19,19,8.559969507,0.78,0,400,0.703703704,-0.01,2015
19,20,6.8,0.84,0,400,1.407407407,-0.01,2015
19,21,5.040030493,0.93,0,400,2.611111111,-0.01,2015
19,22,3.4,0.93,0,400,2.611111111,-0.01,2015
19,23,1.991673888,0.93,0,400,2.611111111,-0.01,2015
20,0,1.924424714,0.93,0,400,3.111111111,-0.01,2015
20,1,1.235111799,0.923333333,0,400,2.944444444,-0.01,2015
20,2,1,0.916666667,0,400,2.777777778,-0.01,2015
20,3,1.235111799,0.91,0,400,2.611111111,-0.01,2015
20,4,1.924424714,0.88,0,400,2.944444444,-0.01,2015
20,5,3.02096321,0.85,0,400,3.277777778,-0.01,2015
20,6,4.45,0.82,0,400,3.611111111,-0.01,2015
20,7,6.114148589,0.786666667,310.5934666,400,3.777777778,-0.01,2015
20,8,7.9,0.753333333,877.4132011,400,3.944444444,-0.01,2015
20,9,9.685851411,0.72,1340.155573,400,4.111111111,-0.01,2015
20,10,11.35,0.68,1667.33343,400,3.944444444,-0.01,2015
20,11,12.77903679,0.64,1836.684063,400,3.777777778,-0.01,2015
20,12,13.87557529,0.6,1836.684063,400,3.611111111,-0.01,2015
20,13,14.5648882,0.563333333,1667.33343,400,3.611111111,-0.01,2015
20,14,14.8,0.526666667,1340.155573,400,3.611111111,-0.01,2015
20,15,14.5648882,0.49,877.4132011,400,3.611111111,-0.01,2015
20,16,13.87557529,0.543333333,310.5934666,400,3.611111111,-0.01,2015
20,17,12.77903679,0.596666667,0,400,3.611111111,-0.01,2015
20,18,11.35,0.65,0,400,3.611111111,-0.01,2015
20,19,9.685851411,0.67,0,400,3.277777778,-0.01,2015
20,20,7.9,0.69,0,400,2.944444444,-0.01,2015
20,21,6.114148589,0.99,0,400,1.5,-0.01,2015
20,22,4.45,0.99,0,400,1.5,-0.01,2015
20,23,3.02096321,0.99,0,400,1.5,-0.01,2015
21,0,3.351219633,0.77,0,400,5.111111111,-0.01,2015
21,1,2.641926633,0.813333333,0,400,4.277777778,-0.01,2015
21,2,2.4,0.856666667,0,400,3.444444444,-0.01,2015
21,3,2.641926633,0.9,0,400,2.611111111,-0.01,2015
21,4,3.351219633,0.883333333,0,400,2.777777778,-0.01,2015
21,5,4.479541854,0.866666667,0,400,2.944444444,-0.01,2015
21,6,5.95,0.85,0,400,3.111111111,-0.01,2015
21,7,7.66238478,0.816666667,298.4211965,400,3.277777778,-0.01,2015
21,8,9.5,0.783333333,843.2514968,400,3.444444444,-0.01,2015
21,9,11.33761522,0.75,1288.228033,400,3.611111111,-0.01,2015
21,10,13.05,0.713333333,1602.933109,400,3.611111111,-0.01,2015
21,11,14.52045815,0.676666667,1765.854123,400,3.611111111,-0.01,2015
21,12,15.64878037,0.64,1765.854123,400,3.611111111,-0.01,2015
21,13,16.35807337,0.61,1602.933109,400,4.305555556,-0.01,2015
21,14,16.6,0.58,1288.228033,400,5,-0.01,2015
21,15,16.35807337,0.55,843.2514968,400,5.694444444,-0.01,2015
21,16,15.64878037,0.59,298.4211965,400,4.5,-0.01,2015
21,17,14.52045815,0.63,0,400,3.305555556,-0.01,2015
21,18,13.05,0.67,0,400,2.111111111,-0.01,2015
21,19,11.33761522,0.696666667,0,400,2.777777778,-0.01,2015
21,20,9.5,0.723333333,0,400,3.444444444,-0.01,2015
21,21,7.66238478,0.97,0,400,2.611111111,-0.01,2015
21,22,5.95,0.97,0,400,2.611111111,-0.01,2015
21,23,4.479541854,0.97,0,400,2.611111111,-0.01,2015
22,0,8.241154273,0.79,0,400,4.611111111,-0.01,2015
22,1,8.061333513,0.733333333,0,400,3.777777778,-0.01,2015
22,2,8,0.676666667,0,400,2.944444444,-0.01,2015
22,3,8.061333513,0.62,0,400,2.111111111,-0.01,2015
22,4,8.241154273,0.666666667,0,400,2.777777778,-0.01,2015
22,5,8.527207794,0.713333333,0,400,3.444444444,-0.01,2015
22,6,8.9,0.76,0,400,4.111111111,-0.01,2015
22,7,9.334125719,0.826666667,93.60079467,400,2.740740741,-0.01,2015
22,8,9.8,0.893333333,264.5610185,400,1.37037037,-0.01,2015
22,9,10.26587428,0.96,404.2485037,400,0.1,-0.01,2015
22,10,10.7,0.953333333,503.0695538,400,2.064814815,-0.01,2015
22,11,11.07279221,0.946666667,554.2371675,400,4.12962963,-0.01,2015
22,12,11.35884573,0.94,554.2371675,400,6.194444444,-0.01,2015
22,13,11.53866649,0.93,503.0695538,400,5.333333333,-0.01,2015
22,14,11.6,0.92,404.2485037,400,4.472222222,-0.01,2015
22,15,11.53866649,0.91,264.5610185,400,3.611111111,-0.01,2015
22,16,11.35884573,0.93,93.60079467,400,3.111111111,-0.01,2015
22,17,11.07279221,0.95,0,400,2.611111111,-0.01,2015
22,18,10.7,0.97,0,400,2.111111111,-0.01,2015
22,19,10.26587428,0.966666667,0,400,2.277777778,-0.01,2015
22,20,9.8,0.963333333,0,400,2.444444444,-0.01,2015
22,21,9.334125719,0.77,0,400,4.611111111,-0.01,2015
22,22,8.9,0.77,0,400,4.611111111,-0.01,2015
22,23,8.527207794,0.77,0,400,4.611111111,-0.01,2015
23,0,8.316283143,0.96,0,400,2.111111111,-0.01,2015
23,1,7.856741199,0.97,0,400,2.277777778,-0.01,2015
23,2,7.7,0.98,0,400,2.444444444,-0.01,2015
23,3,7.856741199,0.99,0,400,2.611111111,-0.01,2015
23,4,8.316283143,0.983333333,0,400,1.740740741,-0.01,2015
23,5,9.047308807,0.976666667,0,400,0.87037037,-0.01,2015
23,6,10,0.97,0,400,0.1,-0.01,2015
23,7,11.10943239,0.956666667,293.456221,400,0.703703704,-0.01,2015
23,8,12.3,0.943333333,829.6820981,400,1.407407407,-0.01,2015
23,9,13.49056761,0.93,1268.012593,400,2.111111111,-0.01,2015
23,10,14.6,0.84,1578.198637,400,2.111111111,-0.01,2015
23,11,15.55269119,0.75,1738.834373,400,2.111111111,-0.01,2015
23,12,16.28371686,0.66,1738.834373,400,2.111111111,-0.01,2015
23,13,16.7432588,0.573333333,1578.198637,400,2.111111111,-0.01,2015
23,14,16.9,0.486666667,1268.012593,400,2.111111111,-0.01,2015
23,15,16.7432588,0.4,829.6820981,400,2.111111111,-0.01,2015
23,16,16.28371686,0.496666667,293.456221,400,1.407407407,-0.01,2015
23,17,15.55269119,0.593333333,0,400,0.703703704,-0.01,2015
23,18,14.6,0.69,0,400,0.1,-0.01,2015
23,19,13.49056761,0.76,0,400,0.1,-0.01,2015
23,20,12.3,0.83,0,400,0.1,-0.01,2015
23,21,11.10943239,0.77,0,400,3.611111111,-0.01,2015
23,22,10,0.77,0,400,3.611111111,-0.01,2015
23,23,9.047308807,0.77,0,400,3.611111111,-0.01,2015
24,0,5.022981872,0.93,0,400,3.611111111,-0.01,2015
24,1,4.558444908,0.95,0,400,3.277777778,-0.01,2015
24,2,4.4,0.97,0,400,2.944444444,-0.01,2015
24,3,4.558444908,0.99,0,400,2.611111111,-0.01,2015
24,4,5.022981872,0.97,0,400,2.944444444,-0.01,2015
24,5,5.761953467,0.95,0,400,3.277777778,-0.01,2015
24,6,6.725,0.93,0,400,3.611111111,-0.01,2015
24,7,7.84649144,0.913333333,87.42462761,400,3.777777778,-0.01,2015
24,8,9.05,0.896666667,247.2449585,400,3.944444444,-0.01,2015
24,9,10.25350856,0.88,377.9469778,400,4.111111111,-0.01,2015
24,10,11.375,0.876666667,470.4667776,400,3.444444444,-0.01,2015
24,11,12.33804653,0.873333333,518.3883056,400,2.777777778,-0.01,2015
24,12,13.07701813,0.87,518.3883056,400,2.111111111,-0.01,2015
24,13,13.54155509,0.843333333,470.4667776,400,2.944444444,-0.01,2015
24,14,13.7,0.816666667,377.9469778,400,3.777777778,-0.01,2015
24,15,13.54155509,0.79,247.2449585,400,4.611111111,-0.01,2015
24,16,13.07701813,0.83,87.42462761,400,4.444444444,-0.01,2015
24,17,12.33804653,0.87,0,400,4.277777778,-0.01,2015
24,18,11.375,0.91,0,400,4.111111111,-0.01,2015
24,19,10.25350856,0.903333333,0,400,5.305555556,-0.01,2015
24,20,9.05,0.896666667,0,400,6.5,-0.01,2015
24,21,7.84649144,0.88,0,400,4.111111111,-0.01,2015
24,22,6.725,0.88,0,400,4.111111111,-0.01,2015
24,23,5.761953467,0.88,0,400,4.111111111,-0.01,2015
25,0,7.428718708,0.95,0,400,2.111111111,-0.01,2015
25,1,7.109037356,0.923333333,0,400,2.277777778,-0.01,2015
25,2,7,0.896666667,0,400,2.444444444,-0.01,2015
25,3,7.109037356,0.87,0,400,2.611111111,-0.01,2015
25,4,7.428718708,0.856666667,0,400,2.777777778,-0.01,2015
25,5,7.9372583,0.843333333,0,400,2.944444444,-0.01,2015
25,6,8.6,0.83,0,400,3.111111111,-0.01,2015
25,7,9.371779056,0.816666667,272.1288308,400,3.611111111,-0.01,2015
25,8,10.2,0.803333333,769.8331257,400,4.111111111,-0.01,2015
25,9,11.02822094,0.79,1177.047215,400,4.611111111,-0.01,2015
25,10,11.8,0.763333333,1465.390714,400,4.611111111,-0.01,2015
25,11,12.4627417,0.736666667,1614.767808,400,4.611111111,-0.01,2015
25,12,12.97128129,0.71,1614.767808,400,4.611111111,-0.01,2015
25,13,13.29096264,0.666666667,1465.390714,400,4.972222222,-0.01,2015
25,14,13.4,0.623333333,1177.047215,400,5.333333333,-0.01,2015
25,15,13.29096264,0.58,769.8331257,400,5.694444444,-0.01,2015
25,16,12.97128129,0.643333333,272.1288308,400,4.666666667,-0.01,2015
25,17,12.4627417,0.706666667,0,400,3.638888889,-0.01,2015
25,18,11.8,0.77,0,400,2.611111111,-0.01,2015
25,19,11.02822094,0.773333333,0,400,2.240740741,-0.01,2015
25,20,10.2,0.776666667,0,400,1.87037037,-0.01,2015
25,21,9.371779056,0.84,0,400,4.111111111,-0.01,2015
25,22,8.6,0.84,0,400,4.111111111,-0.01,2015
25,23,7.9372583,0.84,0,400,4.111111111,-0.01,2015
26,0,7.314840301,0.82,0,400,2.611111111,-0.01,2015
26,1,7.080074308,0.833333333,0,400,2.611111111,-0.01,2015
26,2,7,0.846666667,0,400,2.611111111,-0.01,2015
26,3,7.080074308,0.86,0,400,2.611111111,-0.01,2015
26,4,7.314840301,0.853333333,0,400,2.611111111,-0.01,2015
26,5,7.688299064,0.846666667,0,400,2.611111111,-0.01,2015
26,6,8.175,0.84,0,400,2.611111111,-0.01,2015
26,7,8.741775244,0.856666667,176.1758001,400,3.444444444,-0.01,2015
26,8,9.35,0.873333333,498.5397185,400,4.277777778,-0.01,2015
26,9,9.958224756,0.89,762.4180153,400,5.111111111,-0.01,2015
26,10,10.525,0.856666667,949.3265498,400,5.472222222,-0.01,2015
26,11,11.01170094,0.823333333,1046.172758,400,5.833333333,-0.01,2015
26,12,11.3851597,0.79,1046.172758,400,6.194444444,-0.01,2015
26,13,11.61992569,0.71,949.3265498,400,7.398148148,-0.01,2015
26,14,11.7,0.63,762.4180153,400,8.601851852,-0.01,2015
26,15,11.61992569,0.55,498.5397185,400,9.805555556,-0.01,2015
26,16,11.3851597,0.586666667,176.1758001,400,8.074074074,-0.01,2015
26,17,11.01170094,0.623333333,0,400,6.342592593,-0.01,2015
26,18,10.525,0.66,0,400,4.611111111,-0.01,2015
26,19,9.958224756,0.686666667,0,400,4.444444444,-0.01,2015
26,20,9.35,0.713333333,0,400,4.277777778,-0.01,2015
26,21,8.741775244,0.75,0,400,2.111111111,-0.01,2015
26,22,8.175,0.75,0,400,2.111111111,-0.01,2015
26,23,7.688299064,0.75,0,400,2.111111111,-0.01,2015
27,0,0.876571711,0.79,0,400,3.111111111,-0.01,2015
27,1,0.372074577,0.823333333,0,400,3.277777778,-0.01,2015
27,2,0.2,0.856666667,0,400,3.444444444,-0.01,2015
27,3,0.372074577,0.89,0,400,3.611111111,-0.01,2015
27,4,0.876571711,0.913333333,0,400,3.277777778,-0.01,2015
27,5,1.679110755,0.936666667,0,400,2.944444444,-0.01,2015
27,6,2.725,0.96,0,400,2.611111111,-0.01,2015
27,7,3.942963822,0.933333333,248.3406303,400,2.777777778,-0.01,2015
27,8,5.25,0.906666667,702.9684079,400,2.944444444,-0.01,2015
27,9,6.557036178,0.88,1075.294678,400,3.111111111,-0.01,2015
27,10,7.775,0.826666667,1339.104089,400,3.611111111,-0.01,2015
27,11,8.820889245,0.773333333,1475.82192,400,4.111111111,-0.01,2015
27,12,9.623428289,0.72,1475.82192,400,4.611111111,-0.01,2015
27,13,10.12792542,0.693333333,1339.104089,400,5.305555556,-0.01,2015
27,14,10.3,0.666666667,1075.294678,400,6,-0.01,2015
27,15,10.12792542,0.64,702.9684079,400,6.694444444,-0.01,2015
27,16,9.623428289,0.663333333,248.3406303,400,5.166666667,-0.01,2015
27,17,8.820889245,0.686666667,0,400,3.638888889,-0.01,2015
27,18,7.775,0.71,0,400,2.111111111,-0.01,2015
27,19,6.557036178,0.756666667,0,400,2.277777778,-0.01,2015
27,20,5.25,0.803333333,0,400,2.444444444,-0.01,2015
27,21,3.942963822,0.92,0,400,2.611111111,-0.01,2015
27,22,2.725,0.92,0,400,2.611111111,-0.01,2015
27,23,1.679110755,0.92,0,400,2.611111111,-0.01,2015
28,0,1.050257739,0.89,0,400,2.111111111,-0.01,2015
28,1,0.490815373,0.903333333,0,400,1.907407407,-0.01,2015
28,2,0.3,0.916666667,0,400,1.703703704,-0.01,2015
28,3,0.490815373,0.93,0,400,1.5,-0.01,2015
28,4,1.050257739,0.94,0,400,1.87037037,-0.01,2015
28,5,1.940202025,0.95,0,400,2.240740741,-0.01,2015
28,6,3.1,0.96,0,400,2.611111111,-0.01,2015
28,7,4.450613347,0.943333333,239.2471883,400,1.907407407,-0.01,2015
28,8,5.9,0.926666667,677.442423,400,1.203703704,-0.01,2015
28,9,7.349386653,0.91,1036.48866,400,0.5,-0.01,2015
28,10,8.7,0.846666667,1290.973038,400,0.5,-0.01,2015
28,11,9.859797975,0.783333333,1422.883457,400,0.5,-0.01,2015
28,12,10.74974226,0.72,1422.883457,400,0.5,-0.01,2015
28,13,11.30918463,0.71,1290.973038,400,1.537037037,-0.01,2015
28,14,11.5,0.7,1036.48866,400,2.574074074,-0.01,2015
28,15,11.30918463,0.69,677.442423,400,3.611111111,-0.01,2015
28,16,10.74974226,0.716666667,239.2471883,400,3.444444444,-0.01,2015
28,17,9.859797975,0.743333333,0,400,3.277777778,-0.01,2015
28,18,8.7,0.77,0,400,3.111111111,-0.01,2015
28,19,7.349386653,0.843333333,0,400,2.777777778,-0.01,2015
28,20,5.9,0.916666667,0,400,2.444444444,-0.01,2015
28,21,4.450613347,0.95,0,400,3.111111111,-0.01,2015
28,22,3.1,0.95,0,400,3.111111111,-0.01,2015
28,23,1.940202025,0.95,0,400,3.111111111,-0.01,2015
29,0,1.303847577,0.97,0,400,0.1,-0.01,2015
29,1,0.704445042,0.973333333,0,400,0.1,-0.01,2015
29,2,0.5,0.976666667,0,400,0.1,-0.01,2015
29,3,0.704445042,0.98,0,400,0.1,-0.01,2015
29,4,1.303847577,0.98,0,400,0.87037037,-0.01,2015
29,5,2.257359313,0.98,0,400,1.740740741,-0.01,2015
29,6,3.5,0.98,0,400,2.611111111,-0.01,2015
29,7,4.947085729,0.983333333,278.3927953,400,2.611111111,-0.01,2015
29,8,6.5,0.986666667,788.5405212,400,2.611111111,-0.01,2015
29,9,8.052914271,0.99,1206.754144,400,2.611111111,-0.01,2015
29,10,9.5,0.92,1503.275521,400,2.444444444,-0.01,2015
29,11,10.74264069,0.85,1657.005568,400,2.277777778,-0.01,2015
29,12,11.69615242,0.78,1657.005568,400,2.111111111,-0.01,2015
29,13,12.29555496,0.696666667,1503.275521,400,1.907407407,-0.01,2015
29,14,12.5,0.613333333,1206.754144,400,1.703703704,-0.01,2015
29,15,12.29555496,0.53,788.5405212,400,1.5,-0.01,2015
29,16,11.69615242,0.596666667,278.3927953,400,1,-0.01,2015
29,17,10.74264069,0.663333333,0,400,0.5,-0.01,2015
29,18,9.5,0.73,0,400,0.1,-0.01,2015
29,19,8.052914271,0.79,0,400,0.1,-0.01,2015
29,20,6.5,0.85,0,400,0.1,-0.01,2015
29,21,4.947085729,0.87,0,400,2.111111111,-0.01,2015
29,22,3.5,0.87,0,400,2.111111111,-0.01,2015
29,23,2.257359313,0.87,0,400,2.111111111,-0.01,2015
30,0,2.92346282,0.95,0,400,1.5,-0.01,2015
30,1,2.384000538,0.94,0,400,2.037037037,-0.01,2015
30,2,2.2,0.93,0,400,2.574074074,-0.01,2015
30,3,2.384000538,0.92,0,400,3.111111111,-0.01,2015
30,4,2.92346282,0.923333333,0,400,3.111111111,-0.01,2015
30,5,3.781623382,0.926666667,0,400,3.111111111,-0.01,2015
30,6,4.9,0.93,0,400,3.111111111,-0.01,2015
30,7,6.202377156,0.893333333,277.2029421,400,3.444444444,-0.01,2015
30,8,7.6,0.856666667,785.4295772,400,3.777777778,-0.01,2015
30,9,8.997622844,0.82,1202.283152,400,4.111111111,-0.01,2015
30,10,10.3,0.766666667,1497.942313,400,3.444444444,-0.01,2015
30,11,11.41837662,0.713333333,1651.255854,400,2.777777778,-0.01,2015
30,12,12.27653718,0.66,1651.255854,400,2.111111111,-0.01,2015
30,13,12.81599946,0.626666667,1497.942313,400,2.944444444,-0.01,2015
30,14,13,0.593333333,1202.283152,400,3.777777778,-0.01,2015
30,15,12.81599946,0.56,785.4295772,400,4.611111111,-0.01,2015
30,16,12.27653718,0.6,277.2029421,400,3.944444444,-0.01,2015
30,17,11.41837662,0.64,0,400,3.277777778,-0.01,2015
30,18,10.3,0.68,0,400,2.611111111,-0.01,2015
30,19,8.997622844,0.736666667,0,400,2.074074074,-0.01,2015
30,20,7.6,0.793333333,0,400,1.537037037,-0.01,2015
30,21,6.202377156,0.88,0,400,2.111111111,-0.01,2015
30,22,4.9,0.88,0,400,2.111111111,-0.01,2015
30,23,3.781623382,0.88,0,400,2.111111111,-0.01,2015
31,0,4.576571711,0.91,0,400,0.1,-0.01,2015
31,1,4.072074577,0.91,0,400,0.1,-0.01,2015
31,2,3.9,0.91,0,400,0.1,-0.01,2015
31,3,4.072074577,0.91,0,400,0.1,-0.01,2015
31,4,4.576571711,0.93,0,400,0.1,-0.01,2015
31,5,5.379110755,0.95,0,400,0.1,-0.01,2015
31,6,6.425,0.97,0,400,0.1,-0.01,2015
31,7,7.642963822,0.913333333,305.1935079,400,0.87037037,-0.01,2015
31,8,8.95,0.856666667,865.0296085,400,1.740740741,-0.01,2015
31,9,10.25703618,0.8,1324.455237,400,2.611111111,-0.01,2015
31,10,11.475,0.743333333,1650.423892,400,2.777777778,-0.01,2015
31,11,12.52088924,0.686666667,1819.488635,400,2.944444444,-0.01,2015
31,12,13.32342829,0.63,1819.488635,400,3.111111111,-0.01,2015
31,13,13.82792542,0.623333333,1650.423892,400,3.444444444,-0.01,2015
31,14,14,0.616666667,1324.455237,400,3.777777778,-0.01,2015
31,15,13.82792542,0.61,865.0296085,400,4.111111111,-0.01,2015
31,16,13.32342829,0.66,305.1935079,400,3.074074074,-0.01,2015
31,17,12.52088924,0.71,0,400,2.037037037,-0.01,2015
31,18,11.475,0.76,0,400,1,-0.01,2015
31,19,10.25703618,0.81,0,400,0.666666667,-0.01,2015
31,20,8.95,0.86,0,400,0.333333333,-0.01,2015
31,21,7.642963822,0.87,0,400,2.611111111,-0.01,2015
31,22,6.425,0.87,0,400,2.611111111,-0.01,2015
31,23,5.379110755,0.87,0,400,2.611111111,-0.01,2015
32,0,4.383270441,0.91,0,400,3.111111111,-0.01,2015
32,1,3.873778286,0.93,0,400,2.944444444,-0.01,2015
32,2,3.7,0.95,0,400,2.777777778,-0.01,2015
32,3,3.873778286,0.97,0,400,2.611111111,-0.01,2015
32,4,4.383270441,0.946666667,0,400,2.777777778,-0.01,2015
32,5,5.193755416,0.923333333,0,400,2.944444444,-0.01,2015
32,6,6.25,0.9,0,400,3.111111111,-0.01,2015
32,7,7.48002287,0.86,92.47676576,400,2.407407407,-0.01,2015
32,8,8.8,0.82,262.2028519,400,1.703703704,-0.01,2015
32,9,10.11997713,0.78,401.561964,400,1,-0.01,2015
32,10,11.35,0.77,500.4745565,400,1.37037037,-0.01,2015
32,11,12.40624458,0.76,551.786494,400,1.740740741,-0.01,2015
32,12,13.21672956,0.75,551.786494,400,2.111111111,-0.01,2015
32,13,13.72622171,0.77,500.4745565,400,1.740740741,-0.01,2015
32,14,13.9,0.79,401.561964,400,1.37037037,-0.01,2015
32,15,13.72622171,0.81,262.2028519,400,1,-0.01,2015
32,16,13.21672956,0.86,92.47676576,400,1.537037037,-0.01,2015
32,17,12.40624458,0.91,0,400,2.074074074,-0.01,2015
32,18,11.35,0.96,0,400,2.611111111,-0.01,2015
32,19,10.11997713,0.963333333,0,400,1.740740741,-0.01,2015
32,20,8.8,0.966666667,0,400,0.87037037,-0.01,2015
32,21,7.48002287,0.96,0,400,0.1,-0.01,2015
32,22,6.25,0.96,0,400,0.1,-0.01,2015
32,23,5.193755416,0.96,0,400,0.1,-0.01,2015
33,0,8.841154273,0.99,0,400,0.1,-0.01,2015
33,1,8.661333513,0.983333333,0,400,1.37037037,-0.01,2015
33,2,8.6,0.976666667,0,400,2.740740741,-0.01,2015
33,3,8.661333513,0.97,0,400,4.111111111,-0.01,2015
33,4,8.841154273,0.933333333,0,400,3.777777778,-0.01,2015
33,5,9.127207794,0.896666667,0,400,3.444444444,-0.01,2015
33,6,9.5,0.86,0,400,3.111111111,-0.01,2015
33,7,9.934125719,0.846666667,163.0867421,400,3.111111111,-0.01,2015
33,8,10.4,0.833333333,462.5677188,400,3.111111111,-0.01,2015
33,9,10.86587428,0.82,708.6003111,400,3.111111111,-0.01,2015
33,10,11.3,0.85,883.2899622,400,4.305555556,-0.01,2015
33,11,11.67279221,0.88,973.9310631,400,5.5,-0.01,2015
33,12,11.95884573,0.91,973.9310631,400,6.694444444,-0.01,2015
33,13,12.13866649,0.846666667,883.2899622,400,6.527777778,-0.01,2015
33,14,12.2,0.783333333,708.6003111,400,6.361111111,-0.01,2015
33,15,12.13866649,0.72,462.5677188,400,6.194444444,-0.01,2015
33,16,11.95884573,0.723333333,163.0867421,400,5,-0.01,2015
33,17,11.67279221,0.726666667,0,400,3.805555556,-0.01,2015
33,18,11.3,0.73,0,400,2.611111111,-0.01,2015
33,19,10.86587428,0.76,0,400,2.444444444,-0.01,2015
33,20,10.4,0.79,0,400,2.277777778,-0.01,2015
33,21,9.934125719,0.67,0,400,5.111111111,-0.01,2015
33,22,9.5,0.67,0,400,5.111111111,-0.01,2015
33,23,9.127207794,0.67,0,400,5.111111111,-0.01,2015
34,0,7.294744112,0.83,0,400,0.1,-0.01,2015
34,1,7.074963182,0.826666667,0,400,1.537037037,-0.01,2015
34,2,7,0.823333333,0,400,3.074074074,-0.01,2015
34,3,7.074963182,0.82,0,400,4.611111111,-0.01,2015
34,4,7.294744112,0.85,0,400,4.611111111,-0.01,2015
34,5,7.644365081,0.88,0,400,4.611111111,-0.01,2015
34,6,8.1,0.91,0,400,4.611111111,-0.01,2015
34,7,8.630598101,0.883333333,196.3934036,400,5.472222222,-0.01,2015
34,8,9.2,0.856666667,557.2347539,400,6.333333333,-0.01,2015
34,9,9.769401899,0.83,853.841091,400,7.194444444,-0.01,2015
34,10,10.3,0.83,1064.517523,400,7.527777778,-0.01,2015
34,11,10.75563492,0.83,1173.854392,400,7.861111111,-0.01,2015
34,12,11.10525589,0.83,1173.854392,400,8.194444444,-0.01,2015
34,13,11.32503682,0.8,1064.517523,400,8.564814815,-0.01,2015
34,14,11.4,0.77,853.841091,400,8.935185185,-0.01,2015
34,15,11.32503682,0.74,557.2347539,400,9.305555556,-0.01,2015
34,16,11.10525589,0.716666667,196.3934036,400,7.740740741,-0.01,2015
34,17,10.75563492,0.693333333,0,400,6.175925926,-0.01,2015
34,18,10.3,0.67,0,400,4.611111111,-0.01,2015
34,19,9.769401899,0.7,0,400,4.111111111,-0.01,2015
34,20,9.2,0.73,0,400,3.611111111,-0.01,2015
34,21,8.630598101,0.71,0,400,5.111111111,-0.01,2015
34,22,8.1,0.71,0,400,5.111111111,-0.01,2015
34,23,7.644365081,0.71,0,400,5.111111111,-0.01,2015
35,0,-1.123428289,0.78,0,400,0.1,-0.01,2015
35,1,-1.627925423,0.81,0,400,0.5,-0.01,2015
35,2,-1.8,0.84,0,400,1,-0.01,2015
35,3,-1.627925423,0.87,0,400,1.5,-0.01,2015
35,4,-1.123428289,0.883333333,0,400,1.5,-0.01,2015
35,5,-0.320889245,0.896666667,0,400,1.5,-0.01,2015
35,6,0.725,0.91,0,400,1.5,-0.01,2015
35,7,1.942963822,0.85,239.8111894,400,1.703703704,-0.01,2015
35,8,3.25,0.79,680.6723066,400,1.907407407,-0.01,2015
35,9,4.557036178,0.73,1043.258007,400,2.111111111,-0.01,2015
35,10,5.775,0.73,1300.895947,400,3.638888889,-0.01,2015
35,11,6.820889245,0.73,1434.633898,400,5.166666667,-0.01,2015
35,12,7.623428289,0.73,1434.633898,400,6.694444444,-0.01,2015
35,13,8.127925423,0.62,1300.895947,400,6,-0.01,2015
35,14,8.3,0.51,1043.258007,400,5.305555556,-0.01,2015
35,15,8.127925423,0.4,680.6723066,400,4.611111111,-0.01,2015
35,16,7.623428289,0.5,239.8111894,400,4.111111111,-0.01,2015
