leafDM,internodeDM,woodDM,rootDM,berryDM,leafNSC,intNSC,trunkNSC,fineRootNSC,berrySugar,KM_BERRY,KM_ROOTS,KM_SECONDARY,HYDROLYSIS_RATE,day,hourOfDay,scenario,structuralRootDM,structuralRootNSC,cordonDM,cordonNSC
88303.64774359734,101569.15336576256,123297.00268122368,30412.04212255748,220342.99928408494,7609.389158174788,7469.736692477927,9674.61726002656,3575.716249769622,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,4,0,274241.116464245,32181.67869372799,50351.72999013024,3923.725848771678
88065.36497403447,101631.15964582903,123297.51316544673,30405.527336284587,221046.67778491156,7504.705579289007,7463.973075226859,9667.091705250368,3572.2780310419143,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,5,0,274203.31559337635,32150.7477680011,50365.66523474045,3920.684725415008
88561.74049343469,101707.67801476768,123304.86469576269,30400.572787091412,221789.00295964585,7722.775756740069,7459.805946239248,9661.61668961011,3569.4441892263235,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,6,0,274183.6755663778,32125.26000915601,50384.371538256884,3918.4783453084992
89526.07650160513,101790.14365667525,123314.67917811731,30395.899237044752,222549.86221658936,8146.432678173841,7456.155627985463,9656.793054151163,3566.705798273975,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,7,0,274168.36372318043,32100.635263310214,50404.95557514529,3916.53939863299
90838.00613729136,101874.34196379413,123325.6561252719,30391.211041862283,223303.11590605185,8722.796171690028,7452.867391147629,9652.41676943265,3563.966835616225,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,8,0,274153.477697684,32076.010145650645,50426.18560728101,3914.785794090526
92383.61366707992,101956.20021337566,123336.97729808587,30386.431882578603,224017.44007344826,9401.820207158122,7449.983234294668,9648.538719462977,3561.227890646154,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,9,0,274137.0423555013,32051.3907567723,50446.970173581285,3913.2388039641546
94037.53983875675,102032.1160244386,123348.10243377044,30381.60521776668,224664.11938621808,10128.431330495452,7447.619361300931,9645.307238030062,3558.537034763092,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,10,0,274118.2454779191,32027.210248158714,50466.385362901725,3911.958980146842
95681.29681594837,102099.86982621544,123358.80633492528,30376.84708203358,225226.18350266165,10850.574872416573,7445.892715939299,9642.873961972819,3555.9607881811203,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,11,0,274097.32936490054,32004.06729309394,50483.8863805284,3911.0077899657654
97225.70518908987,102159.33064883528,123369.12283416261,30372.26420778537,225705.39457911332,11529.072088384923,7444.8273626537775,9641.273222016916,3553.542592471534,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,12,0,274075.1373936641,31982.352192209502,50499.45203439098,3910.3985841535496
98665.00440155678,102212.76433667768,123379.32815509636,30367.911724049885,226124.18008739568,12161.392221833674,7444.317617100642,9640.374096679316,3551.282927488977,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,13,0,274052.8737300258,31962.067951486846,50513.64948550781,3910.0771860369014
99999.37792039815,102263.95831182333,123389.48752707065,30363.651935574224,226520.979329297,12747.615874425072,7444.01523752229,9639.734098243342,3549.0848854240717,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,14,0,274030.6405822587,31942.34050600364,50527.33721817422,3909.8625903167294
101210.90431951401,102317.17402140443,123399.46714337336,30359.22993173775,226940.33348436805,13279.869715551453,7443.437923901693,9638.738320636377,3546.796171909267,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,15,0,274007.7220186136,31921.797031567832,50541.43434586505,3909.5036444031166
102231.82022781744,102375.80171134605,123408.99419669513,30354.392463042735,227420.79858883165,13728.383601883634,7442.128047329352,9636.803302335367,3544.2716974523605,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,16,0,273983.1134650551,31899.129655288,50556.634491970595,3908.762041177647
102768.00678456551,102440.0152753763,123416.63542645388,30348.613626996936,227984.43400633283,13963.943763509295,7439.433617164359,9633.0936446663,3541.269972791964,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,17,0,273952.4195798331,31872.16293756797,50572.65379720852,3907.297333326237
102486.87645675668,102505.12177215643,123419.01433171661,30340.868070710712,228631.18325299115,13840.436180890752,7434.326011055127,9626.286164092646,3537.3646804821433,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,18,0,273905.36967599107,31837.05796007945,50587.68742554322,3904.571240242617
